concept_id,concept_name,domain_id,concept_class_id,vocabulary_id,concept_code,source_vocabulary_id,source_code,source_code_description,source_frequency,source_frequency_validated,mapping_status,equivalence
4124836,Peripheral ischemia,Condition,Disorder,SNOMED,233958001,AUMC Diagnosis,17013-1,Amputation (non-traumatic),11,11,APPROVED,EQUAL
4217482,Amputation,Procedure,Procedure,SNOMED,81723002,AUMC Diagnosis,17013-1,Amputation (non-traumatic),11,11,APPROVED,EQUAL
196653,Malignant tumor of kidney,Condition,Disorder,SNOMED,363518003,AUMC Diagnosis,13126-1,Nefrectomie (neoplasma),103,103,APPROVED,EQUAL
4022014,Radical nephrectomy,Procedure,Procedure,SNOMED,116033007,AUMC Diagnosis,13126-1,Nefrectomie (neoplasma),103,103,APPROVED,EQUAL
317585,Aortic aneurysm,Condition,Disorder,SNOMED,67362008,AUMC Diagnosis,16653-20,Thoracaal of abdominaal aneurysma,2,2,APPROVED,EQUAL
374335,Intracranial and intraspinal abscesses,Condition,Disorder,SNOMED,192737006,AUMC Diagnosis,18671-118,"Non-operative neurologic - Abscess, neurologic",4,4,APPROVED,EQUAL
4178968,Malignant tumor of larynx,Condition,Disorder,SNOMED,363429002,AUMC Diagnosis,18671-151,"Non-operative respiratory - Cancer, laryngeal",48,48,APPROVED,EQUAL
320739,Dissection of aorta,Condition,Disorder,SNOMED,308546005,AUMC Diagnosis,18673-454,"Non-operative cardiovascular - Aneurysm, dissecting aortic",14,14,APPROVED,EQUAL
318459,Respiratory insufficiency,Condition,Disorder,SNOMED,409623005,AUMC Diagnosis,18669-25,Operatief Respiratoir - Respiratoire insufficientie na OK,234,234,APPROVED,EQUAL
4300243,Postoperative complication,Condition,Disorder,SNOMED,385486001,AUMC Diagnosis,18669-25,Operatief Respiratoir - Respiratoire insufficientie na OK,234,234,APPROVED,EQUAL
4301351,Surgical procedure,Procedure,Procedure,SNOMED,387713003,AUMC Diagnosis,18669-25,Operatief Respiratoir - Respiratoire insufficientie na OK,234,234,APPROVED,EQUAL
441202,Anaphylaxis,Observation,Disorder,SNOMED,39579001,AUMC Diagnosis,16998-1,Anaphylaxis,16,16,APPROVED,EQUAL
4121803,Cerebral arteriovenous malformation,Condition,Disorder,SNOMED,234142008,AUMC Diagnosis,16661-21,A.V.M./A.V.A.,2,2,APPROVED,EQUAL
4045952,Excision of intracranial arteriovenous malformation,Procedure,Procedure,SNOMED,230905005,AUMC Diagnosis,16661-21,A.V.M./A.V.A.,2,2,APPROVED,EQUAL
440921,Traumatic injury,Condition,Disorder,SNOMED,417746004,AUMC Diagnosis,17007-19,Head (CNS) only trauma,90,90,APPROVED,EQUAL
375415,Injury of head,Condition,Disorder,SNOMED,82271004,AUMC Diagnosis,17007-19,Head (CNS) only trauma,90,90,APPROVED,EQUAL
4132546,Traumatic brain injury,Condition,Disorder,SNOMED,127295002,AUMC Diagnosis,17007-19,Head (CNS) only trauma,90,90,APPROVED,EQUAL
439777,Anemia,Condition,Disorder,SNOMED,271737000,AUMC Diagnosis,17001-1,Anemia,8,8,APPROVED,EQUAL
376337,Disorder of nervous system,Condition,Disorder,SNOMED,118940003,AUMC Diagnosis,18593-1,Neurologisch,484,484,APPROVED,EQUAL
440921,Traumatic injury,Condition,Disorder,SNOMED,417746004,AUMC Diagnosis,17017-31,"Pelvis/spinal trauma, surgery for",1,1,APPROVED,EQUAL
4154168,Pelvic injury,Condition,Disorder,SNOMED,282771003,AUMC Diagnosis,17017-31,"Pelvis/spinal trauma, surgery for",1,1,APPROVED,EQUAL
4095850,Spinal injury,Condition,Disorder,SNOMED,262521009,AUMC Diagnosis,17017-31,"Pelvis/spinal trauma, surgery for",1,1,APPROVED,EQUAL
4301351,Surgical procedure,Procedure,Procedure,SNOMED,387713003,AUMC Diagnosis,17017-31,"Pelvis/spinal trauma, surgery for",1,1,APPROVED,EQUAL
132797,Sepsis,Condition,Disorder,SNOMED,91302008,AUMC Diagnosis,18671-38,"Non-operative cardiovascular - Sepsis, pulmonary",378,378,APPROVED,EQUAL
4028389,Infectious disease of lung,Condition,Disorder,SNOMED,128601007,AUMC Diagnosis,18671-38,"Non-operative cardiovascular - Sepsis, pulmonary",378,378,APPROVED,EQUAL
376337,Disorder of nervous system,Condition,Disorder,SNOMED,118940003,AUMC Diagnosis,18600-1,Neurologisch,576,576,APPROVED,EQUAL
4041193,Operation on nervous system,Procedure,Procedure,SNOMED,16545005,AUMC Diagnosis,18600-1,Neurologisch,576,576,APPROVED,EQUAL
432923,Subarachnoid hemorrhage,Condition,Disorder,SNOMED,21454007,AUMC Diagnosis,13128-1,Aneurysma chir. bij S.A.H.  ,1,1,APPROVED,EQUAL
4120104,Ruptured cerebral aneurysm,Condition,Disorder,SNOMED,233983001,AUMC Diagnosis,13128-1,Aneurysma chir. bij S.A.H.  ,1,1,APPROVED,EQUAL
4045469,Clipping of intracranial aneurysm,Procedure,Procedure,SNOMED,230898002,AUMC Diagnosis,13128-1,Aneurysma chir. bij S.A.H.  ,1,1,APPROVED,EQUAL
3654996,Peripheral arterial disease,Condition,Disorder,SNOMED,840580004,AUMC Diagnosis,17029-119,Thrombectomy (with general anesthesia),1,1,APPROVED,EQUAL
4287324,Thrombectomy of artery,Procedure,Procedure,SNOMED,397046001,AUMC Diagnosis,17029-119,Thrombectomy (with general anesthesia),1,1,APPROVED,EQUAL
4202064,Gastrointestinal perforation,Condition,Disorder,SNOMED,51875005,AUMC Diagnosis,18671-303,"Post-operative gastro-intestinal - GI Perforation/rupture, surgery for",466,466,APPROVED,EQUAL
4314251,Laparotomy,Procedure,Procedure,SNOMED,86481000,AUMC Diagnosis,18671-303,"Post-operative gastro-intestinal - GI Perforation/rupture, surgery for",466,466,APPROVED,EQUAL
40493428,Malignant neoplasm of respiratory system,Condition,Disorder,SNOMED,449096009,AUMC Diagnosis,18671-152,"Non-operative respiratory - Cancer, lung",76,76,APPROVED,EQUAL
442562,Poisoning,Condition,Disorder,SNOMED,75478009,AUMC Diagnosis,17004-25,"Poisoning, carbon monoxide, arsenic, cyanide",1,1,APPROVED,EQUAL
40479758,Pseudoaneurysm,Condition,Disorder,SNOMED,443089001,AUMC Diagnosis,18673-455,"Non-operative cardiovascular - Aneurysm/pseudoaneurysm, other",2,2,APPROVED,EQUAL
132797,Sepsis,Condition,Disorder,SNOMED,91302008,AUMC Diagnosis,16998-38,"Sepsis, pulmonary",83,83,APPROVED,EQUAL
255848,Pneumonia,Condition,Disorder,SNOMED,233604007,AUMC Diagnosis,16998-38,"Sepsis, pulmonary",83,83,APPROVED,EQUAL
317109,Respiratory arrest,Condition,Disorder,SNOMED,87317003,AUMC Diagnosis,17036-21,"Arrest, respiratory (without cardiac arrest)",2,2,APPROVED,EQUAL
4301351,Surgical procedure,Procedure,Procedure,SNOMED,387713003,AUMC Diagnosis,17036-21,"Arrest, respiratory (without cardiac arrest)",2,2,APPROVED,EQUAL
440921,Traumatic injury,Condition,Disorder,SNOMED,417746004,AUMC Diagnosis,17017-19,"Head (CNS) only trauma, surgery for",85,85,APPROVED,EQUAL
375415,Injury of head,Condition,Disorder,SNOMED,82271004,AUMC Diagnosis,17017-19,"Head (CNS) only trauma, surgery for",85,85,APPROVED,EQUAL
4132546,Traumatic brain injury,Condition,Disorder,SNOMED,127295002,AUMC Diagnosis,17017-19,"Head (CNS) only trauma, surgery for",85,85,APPROVED,EQUAL
4301351,Surgical procedure,Procedure,Procedure,SNOMED,387713003,AUMC Diagnosis,17017-19,"Head (CNS) only trauma, surgery for",85,85,APPROVED,EQUAL
4188637,Aneurysm of aortic root,Condition,Clinical Finding,SNOMED,373134008,AUMC Diagnosis,13118-1,Aorta-wortel vervanging,36,36,APPROVED,EQUAL
4323201,Replacement of aortic root,Procedure,Procedure,SNOMED,428179006,AUMC Diagnosis,13118-1,Aorta-wortel vervanging,36,36,APPROVED,EQUAL
4201387,Tracheostomy present,Condition,Clinical Finding,SNOMED,302108003,AUMC Diagnosis,17036-38,Tracheostomy,1,1,APPROVED,EQUAL
44783799,Exteriorization of trachea,Procedure,Procedure,SNOMED,697984004,AUMC Diagnosis,17036-38,Tracheostomy,1,1,APPROVED,EQUAL
437744,Heat exhaustion,Condition,Disorder,SNOMED,95868006,AUMC Diagnosis,17023-19,Heat exhaustion/stroke,3,3,APPROVED,EQUAL
4248028,Supraventricular arrhythmia,Condition,Disorder,SNOMED,72654001,AUMC Diagnosis,16998-31,"Rhythm disturbance (atrial, supraventricular)",65,65,APPROVED,EQUAL
441202,Anaphylaxis,Observation,Disorder,SNOMED,39579001,AUMC Diagnosis,18671-1,Non-operative cardiovascular - Anaphylaxis,23,23,APPROVED,EQUAL
602985,Intoxication,Condition,Disorder,SNOMED,1149322001,AUMC Diagnosis,16658-21,Aspiratie en vergiftiging,2,2,APPROVED,EQUAL
25189,Malignant tumor of oral cavity,Condition,Disorder,SNOMED,363505006,AUMC Diagnosis,18671-153,"Non-operative respiratory - Cancer, oral",3,3,APPROVED,EQUAL
4299449,Hematoma,Condition,Disorder,SNOMED,385494008,AUMC Diagnosis,16998-19,Hematomas,3,3,APPROVED,EQUAL
319843,Mitral valve disorder,Condition,Disorder,SNOMED,11851006,AUMC Diagnosis,18671-264,Post-operative cardiovascular - Mitral valve repair,245,245,APPROVED,EQUAL
4297235,Repair of mitral valve,Procedure,Procedure,SNOMED,384641003,AUMC Diagnosis,18671-264,Post-operative cardiovascular - Mitral valve repair,245,245,APPROVED,EQUAL
442588,Obstructive sleep apnea syndrome,Condition,Disorder,SNOMED,78275009,AUMC Diagnosis,17015-1,Apnea-sleep; surgery for (i.e. UPPP-uvulopalatopharyngoplasty),5,5,APPROVED,EQUAL
4307240,Uvulopalatopharyngoplasty,Procedure,Procedure,SNOMED,8335001,AUMC Diagnosis,17015-1,Apnea-sleep; surgery for (i.e. UPPP-uvulopalatopharyngoplasty),5,5,APPROVED,EQUAL
4000610,Disorder of gastrointestinal tract,Condition,Disorder,SNOMED,119292006,AUMC Diagnosis,18671-304,"Post-operative gastro-intestinal - GI surgery, other",152,152,APPROVED,EQUAL
4314251,Laparotomy,Procedure,Procedure,SNOMED,86481000,AUMC Diagnosis,18671-304,"Post-operative gastro-intestinal - GI surgery, other",152,152,APPROVED,EQUAL
134057,Disorder of cardiovascular system,Condition,Disorder,SNOMED,49601007,AUMC Diagnosis,18669-1,Operatief Cardiovasculair - Cardiovasculair,4950,4950,APPROVED,EQUAL
4012185,Cardiovascular surgical procedure,Procedure,Procedure,SNOMED,112802009,AUMC Diagnosis,18669-1,Operatief Cardiovasculair - Cardiovasculair,4950,4950,APPROVED,EQUAL
440921,Traumatic injury,Condition,Disorder,SNOMED,417746004,AUMC Diagnosis,16648-21,Buiktrauma (niet operatief),6,6,APPROVED,EQUAL
200588,Injury of abdomen,Condition,Disorder,SNOMED,128069005,AUMC Diagnosis,16648-21,Buiktrauma (niet operatief),6,6,APPROVED,EQUAL
4301351,Surgical procedure,Procedure,Procedure,SNOMED,387713003,AUMC Diagnosis,16648-21,Buiktrauma (niet operatief),6,6,APPROVED,EQUAL
4181343,Malignant tumor of esophagus,Condition,Disorder,SNOMED,363402007,AUMC Diagnosis,17036-31,Thoracotomy for esophageal cancer,4,4,APPROVED,EQUAL
4073393,Opening of chest,Procedure,Procedure,SNOMED,177765008,AUMC Diagnosis,17036-31,Thoracotomy for esophageal cancer,4,4,APPROVED,EQUAL
4170058,Operation on esophagus,Procedure,Procedure,SNOMED,48114000,AUMC Diagnosis,17036-31,Thoracotomy for esophageal cancer,4,4,APPROVED,EQUAL
442588,Obstructive sleep apnea syndrome,Condition,Disorder,SNOMED,78275009,AUMC Diagnosis,17005-1,"Apnea, sleep",19,19,APPROVED,EQUAL
40483641,Hemorrhage into peritoneal cavity,Condition,Disorder,SNOMED,443826006,AUMC Diagnosis,16999-19,"Hemorrhage, intra/retroperitoneal",11,11,APPROVED,EQUAL
4119942,Stable angina,Condition,Disorder,SNOMED,233819005,AUMC Diagnosis,18673-456,"Non-operative cardiovascular - Angina, stable (asymp or stable pattern of symptoms w/meds)",5,5,APPROVED,EQUAL
254061,Pleural effusion,Condition,Disorder,SNOMED,60046008,AUMC Diagnosis,18671-154,"Non-operative respiratory - Effusions, pleural",242,242,APPROVED,EQUAL
4310400,Acute appendicitis,Condition,Disorder,SNOMED,85189001,AUMC Diagnosis,17009-1,Appendectomy,7,7,APPROVED,EQUAL
4198190,Appendectomy,Procedure,Procedure,SNOMED,80146002,AUMC Diagnosis,17009-1,Appendectomy,7,7,APPROVED,EQUAL
261880,Atelectasis,Condition,Disorder,SNOMED,46621007,AUMC Diagnosis,17026-32,Atelectasis,4,4,APPROVED,EQUAL
4256228,Respiratory failure,Condition,Disorder,SNOMED,409622000,AUMC Diagnosis,17026-32,Atelectasis,4,4,APPROVED,EQUAL
380834,Coma,Condition,Disorder,SNOMED,371632003,AUMC Diagnosis,18671-120,"Non-operative neurologic - Coma/change in level of consciousness (for hepatic see GI, for diabetic see",245,245,APPROVED,EQUAL
4289309,Atrial septal defect,Condition,Disorder,SNOMED,70142008,AUMC Diagnosis,13117-1,ASD,4,4,APPROVED,EQUAL
4012932,Atrioseptoplasty,Procedure,Procedure,SNOMED,112811009,AUMC Diagnosis,13117-1,ASD,4,4,APPROVED,EQUAL
316866,Hypertensive disorder,Condition,Disorder,SNOMED,38341003,AUMC Diagnosis,16653-19,Hypertensie,6,6,APPROVED,EQUAL
317576,Coronary arteriosclerosis,Condition,Disorder,SNOMED,53741008,AUMC Diagnosis,17008-21,CABG with other operation,34,34,APPROVED,EQUAL
4336464,Coronary artery bypass graft,Procedure,Procedure,SNOMED,232717009,AUMC Diagnosis,17008-21,CABG with other operation,34,34,APPROVED,EQUAL
443568,Malignant neoplasm of gastrointestinal tract,Condition,Disorder,SNOMED,428905002,AUMC Diagnosis,17020-32,"Cancer, other GI",3,3,APPROVED,EQUAL
4244662,Disorder of musculoskeletal system,Condition,Disorder,SNOMED,928000,AUMC Diagnosis,13125-1,Orthopedische chirurgie (hemodynamische bewaking),189,189,APPROVED,EQUAL
4311860,Hemodynamic instability,Observation,Clinical Finding,SNOMED,422773005,AUMC Diagnosis,13125-1,Orthopedische chirurgie (hemodynamische bewaking),189,189,APPROVED,EQUAL
4010109,Operation on joint,Procedure,Procedure,SNOMED,112698002,AUMC Diagnosis,13125-1,Orthopedische chirurgie (hemodynamische bewaking),189,189,APPROVED,EQUAL
37168850,Colorectal cancer,Condition,Disorder,SNOMED,1286877004,AUMC Diagnosis,17030-39,"Cancer-colon/rectal, surgery for (including abdominoperineal resections)",16,16,APPROVED,EQUAL
3654354,Administration of hyperthermic antineoplastic agent into peritoneal cavity,Procedure,Procedure,SNOMED,830155008,AUMC Diagnosis,17030-39,"Cancer-colon/rectal, surgery for (including abdominoperineal resections)",16,16,APPROVED,EQUAL
4301351,Surgical procedure,Procedure,Procedure,SNOMED,387713003,AUMC Diagnosis,17030-39,"Cancer-colon/rectal, surgery for (including abdominoperineal resections)",16,16,APPROVED,EQUAL
319843,Mitral valve disorder,Condition,Disorder,SNOMED,11851006,AUMC Diagnosis,18671-265,Post-operative cardiovascular - Mitral valve replacement,146,146,APPROVED,EQUAL
4203153,Replacement of mitral valve,Procedure,Procedure,SNOMED,53059001,AUMC Diagnosis,18671-265,Post-operative cardiovascular - Mitral valve replacement,146,146,APPROVED,EQUAL
134305,Acute lymphoid leukemia,Condition,Disorder,SNOMED,91857003,AUMC Diagnosis,17022-19,"Leukemia, acute lymphocytic",7,7,APPROVED,EQUAL
440417,Pulmonary embolism,Condition,Disorder,SNOMED,59282003,AUMC Diagnosis,18671-155,"Non-operative respiratory - Embolus, pulmonary",302,302,APPROVED,EQUAL
134057,Disorder of cardiovascular system,Condition,Disorder,SNOMED,49601007,AUMC Diagnosis,16653-21,Diagnose anders,5,5,APPROVED,EQUAL
4092632,Rupture of bladder,Condition,Disorder,SNOMED,251925007,AUMC Diagnosis,17010-1,Bladder repair for perforation/rupture,4,4,APPROVED,EQUAL
4023287,Repair of rupture of bladder,Procedure,Procedure,SNOMED,176132003,AUMC Diagnosis,17010-1,Bladder repair for perforation/rupture,4,4,APPROVED,EQUAL
4192640,Pancreatitis,Condition,Disorder,SNOMED,75694006,AUMC Diagnosis,13121-1,Pancreatitis/pancreatectomie,247,247,APPROVED,EQUAL
40488822,Laparotomy and decompression of intestine,Procedure,Procedure,SNOMED,446652009,AUMC Diagnosis,13121-1,Pancreatitis/pancreatectomie,247,247,APPROVED,EQUAL
4000610,Disorder of gastrointestinal tract,Condition,Disorder,SNOMED,119292006,AUMC Diagnosis,17020-39,"GI medical, other",12,12,APPROVED,EQUAL
4046448,Cerebrospinal fluid leak,Condition,Disorder,SNOMED,230744007,AUMC Diagnosis,17035-32,"Cerebrospinal fluid leak, surgery for",1,1,APPROVED,EQUAL
4127779,Closure of fistula of cerebrospinal fluid,Procedure,Procedure,SNOMED,260397005,AUMC Diagnosis,17035-32,"Cerebrospinal fluid leak, surgery for",1,1,APPROVED,EQUAL
255848,Pneumonia,Condition,Disorder,SNOMED,233604007,AUMC Diagnosis,13134-1,Pneumonie,2508,2508,APPROVED,EQUAL
192673,Vascular insufficiency of intestine,Condition,Disorder,SNOMED,82196007,AUMC Diagnosis,18671-305,"Post-operative gastro-intestinal - GI Vascular ischemia, surgery for (resection)",94,94,APPROVED,EQUAL
4299602,Operation on gastrointestinal tract,Procedure,Procedure,SNOMED,386621005,AUMC Diagnosis,18671-305,"Post-operative gastro-intestinal - GI Vascular ischemia, surgery for (resection)",94,94,APPROVED,EQUAL
381316,Cerebrovascular accident,Condition,Disorder,SNOMED,230690007,AUMC Diagnosis,18671-121,"Non-operative neurologic - CVA, cerebrovascular accident/stroke",186,186,APPROVED,EQUAL
4000610,Disorder of gastrointestinal tract,Condition,Disorder,SNOMED,119292006,AUMC Diagnosis,17009-21,"GI surgery, other",99,99,APPROVED,EQUAL
4314251,Laparotomy,Procedure,Procedure,SNOMED,86481000,AUMC Diagnosis,17009-21,"GI surgery, other",99,99,APPROVED,EQUAL
198124,Kidney disease,Condition,Disorder,SNOMED,90708001,AUMC Diagnosis,18594-1,Renaal,227,227,APPROVED,EQUAL
198124,Kidney disease,Condition,Disorder,SNOMED,90708001,AUMC Diagnosis,18601-1,Renaal,74,74,APPROVED,EQUAL
4022804,Kidney operation,Procedure,Procedure,SNOMED,175898006,AUMC Diagnosis,18601-1,Renaal,74,74,APPROVED,EQUAL
4299449,Hematoma,Condition,Disorder,SNOMED,385494008,AUMC Diagnosis,18671-19,Non-operative cardiovascular - Hematomas,13,13,APPROVED,EQUAL
432585,Blood coagulation disorder,Condition,Disorder,SNOMED,64779008,AUMC Diagnosis,13139-1,Bloeding/ stollingsstornissen,48,48,APPROVED,EQUAL
4148882,Hemorrhagic shock,Condition,Disorder,SNOMED,355001,AUMC Diagnosis,18604-21,Haemorragische shock,9,9,APPROVED,EQUAL
3654996,Peripheral arterial disease,Condition,Disorder,SNOMED,840580004,AUMC Diagnosis,17008-39,"Graft, femoral-femoral bypass",10,10,APPROVED,EQUAL
4259121,Femoral-femoral artery vascular bypass,Procedure,Procedure,SNOMED,44662004,AUMC Diagnosis,17008-39,"Graft, femoral-femoral bypass",10,10,APPROVED,EQUAL
320136,Disorder of respiratory system,Condition,Disorder,SNOMED,50043002,AUMC Diagnosis,18595-1,Respiratoir,981,981,APPROVED,EQUAL
316993,Tricuspid valve disorder,Condition,Disorder,SNOMED,20721001,AUMC Diagnosis,17029-121,Tricuspid valve surgery,23,23,APPROVED,EQUAL
4338315,Tricuspid valve operation,Procedure,Procedure,SNOMED,232778005,AUMC Diagnosis,17029-121,Tricuspid valve surgery,23,23,APPROVED,EQUAL
257004,Acute exacerbation of chronic obstructive airways disease,Condition,Disorder,SNOMED,195951007,AUMC Diagnosis,18671-156,Non-operative respiratory - Emphysema/bronchitis,277,277,APPROVED,EQUAL
381316,Cerebrovascular accident,Condition,Disorder,SNOMED,230690007,AUMC Diagnosis,17025-32,"CVA, cerebrovascular accident/stroke",30,30,APPROVED,EQUAL
4161701,Pericardial effusion,Condition,Disorder,SNOMED,373945007,AUMC Diagnosis,18671-266,Post-operative cardiovascular - Pericardial effusion/tamponade,77,77,APPROVED,EQUAL
4018853,Decompression of cardiac tamponade,Procedure,Procedure,SNOMED,175180005,AUMC Diagnosis,18671-266,Post-operative cardiovascular - Pericardial effusion/tamponade,77,77,APPROVED,EQUAL
440921,Traumatic injury,Condition,Disorder,SNOMED,417746004,AUMC Diagnosis,17007-21,Head/chest trauma,51,51,APPROVED,EQUAL
375415,Injury of head,Condition,Disorder,SNOMED,82271004,AUMC Diagnosis,17007-21,Head/chest trauma,51,51,APPROVED,EQUAL
4094683,Chest injury,Condition,Disorder,SNOMED,262525000,AUMC Diagnosis,17007-21,Head/chest trauma,51,51,APPROVED,EQUAL
320136,Disorder of respiratory system,Condition,Disorder,SNOMED,50043002,AUMC Diagnosis,18602-1,Respiratoir,369,369,APPROVED,EQUAL
4073393,Opening of chest,Procedure,Procedure,SNOMED,177765008,AUMC Diagnosis,18602-1,Respiratoir,369,369,APPROVED,EQUAL
4318408,Subdural hematoma,Condition,Disorder,SNOMED,95453001,AUMC Diagnosis,17035-39,"Hematoma, subdural, surgery for",18,18,APPROVED,EQUAL
4242877,Evacuation of subdural hematoma,Procedure,Procedure,SNOMED,59712006,AUMC Diagnosis,17035-39,"Hematoma, subdural, surgery for",18,18,APPROVED,EQUAL
315296,Preinfarction syndrome,Condition,Disorder,SNOMED,4557003,AUMC Diagnosis,18673-457,"Non-operative cardiovascular - Angina, unstable (angina interferes w/quality of life or meds are tolerated poorly)",9,9,APPROVED,EQUAL
4224004,Hiatal hernia,Condition,Disorder,SNOMED,84089009,AUMC Diagnosis,18671-306,"Post-operative gastro-intestinal - Hernia-hiatal, esophageal surgery for",14,14,APPROVED,EQUAL
4244809,Esophageal hiatus hernia repair,Procedure,Procedure,SNOMED,9292007,AUMC Diagnosis,18671-306,"Post-operative gastro-intestinal - Hernia-hiatal, esophageal surgery for",14,14,APPROVED,EQUAL
4323781,Disorder related to bone marrow transplantation,Condition,Disorder,SNOMED,429450002,AUMC Diagnosis,17006-1,"Bone marrow transplant, non operative admission",3,3,APPROVED,EQUAL
37165425,Substance withdrawal,Condition,Disorder,SNOMED,1254795002,AUMC Diagnosis,18671-122,Non-operative neurologic - Drug withdrawal,13,13,APPROVED,EQUAL
