itemid,item,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,14.0,"Non-operative cardiovascular - CHF, congestive heart failure",,,,,,,,listitems,509,509.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,15.0,"Non-operative cardiovascular - Complications of previous open heart surgery (i.e. bleeding, infection etc.)",,,,,,,,listitems,17,17.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,16.0,"Non-operative cardiovascular - Contusion, myocardial (include R/O)",,,,,,,,listitems,3,3.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,17.0,"Non-operative cardiovascular - Efffusion, pericardial",,,,,,,,listitems,2,2.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,18.0,Non-operative cardiovascular - Endocarditis,,,,,,,,listitems,147,147.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,19.0,Non-operative cardiovascular - Hematomas,,,,,,,,listitems,13,13.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,20.0,Non-operative cardiovascular - Hemorrhage (for gastrointestinal bleeding -see GI system) (trauma: see Trauma),,,,,,,,listitems,63,63.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,21.0,"Non-operative cardiovascular - Hypertension, uncontrolled (for cerebrovascular accident-see Neurological System)",,,,,,,,listitems,59,59.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,22.0,Non-operative cardiovascular - Hypovolemia (including dehydration. Do NOT include shock,,,,,,,,listitems,25,25.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,23.0,"Non-operative cardiovascular - Infarction, acute myocardial (MI), ANTERIOR",,,,,,,,listitems,92,92.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,24.0,"Non-operative cardiovascular - Infarction, acute myocardial (MI), INFEROLATERAL",,,,,,,,listitems,75,75.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,25.0,"Non-operative cardiovascular - Infarction, acute myocardial (MI), NON Q Wave",,,,,,,,listitems,18,18.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,26.0,"Non-operative cardiovascular - Infarction, acute myocardial (MI), none of the above",,,,,,,,listitems,41,41.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,27.0,Non-operative cardiovascular - MI admitted > 24hrs after onset of ischemia,,,,,,,,listitems,10,10.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,28.0,"Non-operative cardiovascular - Monitoring, hemodynamic (pre-operative evaluation)",,,,,,,,listitems,10,10.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,29.0,Non-operative cardiovascular - Papillary muscle rupture,,,,,,,,listitems,5,5.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,31.0,"Non-operative cardiovascular - Rhythm disturbance (atrial, supraventricular)",,,,,,,,listitems,98,98.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,32.0,Non-operative cardiovascular - Rhythm disturbance (conduction defect),,,,,,,,listitems,45,45.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,33.0,Non-operative cardiovascular - Rhythm disturbance (ventricular),,,,,,,,listitems,137,137.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,34.0,"Non-operative cardiovascular - Sepsis, cutaneous/soft tissue",,,,,,,,listitems,171,171.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,35.0,"Non-operative cardiovascular - Sepsis, GI",,,,,,,,listitems,272,272.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,36.0,"Non-operative cardiovascular - Sepsis, gynecologic",,,,,,,,listitems,2,2.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,37.0,"Non-operative cardiovascular - Sepsis, other",,,,,,,,listitems,143,143.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,38.0,"Non-operative cardiovascular - Sepsis, pulmonary",,,,,,,,listitems,378,378.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,39.0,"Non-operative cardiovascular - Sepsis, renal/UTI (including bladder)",,,,,,,,listitems,134,134.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,40.0,"Non-operative cardiovascular - Sepsis, unknown",,,,,,,,listitems,157,157.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,41.0,"Non-operative cardiovascular - Shock, cardiogenic",,,,,,,,listitems,168,168.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,42.0,"Non-operative cardiovascular - Tamponade, pericardial",,,,,,,,listitems,10,10.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,43.0,"Non-operative cardiovascular - Thrombosis, vascular (deep vein)",,,,,,,,listitems,11,11.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,44.0,"Non-operative cardiovascular - Thrombus,arterial",,,,,,,,listitems,119,119.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,45.0,"Non-operative cardiovascular - Toxicity, drug (i.e., beta blockers, calcium channel blockers, etc)",,,,,,,,listitems,22,22.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,46.0,"Non-operative cardiovascular - Vascular medical, other",,,,,,,,listitems,64,64.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,47.0,Non-operative Gastro-intestinal - Alcohol withdrawal,,,,,,,,listitems,1,1.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,48.0,"Non-operative Gastro-intestinal - Bleeding, GI from esophageal varices/portal hypertension",,,,,,,,listitems,43,43.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,49.0,"Non-operative Gastro-intestinal - Bleeding, GI-location unknown",,,,,,,,listitems,102,102.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,50.0,"Non-operative Gastro-intestinal - Bleeding, lower GI",,,,,,,,listitems,52,52.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,51.0,"Non-operative Gastro-intestinal - Bleeding, upper GI",,,,,,,,listitems,264,264.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,52.0,"Non-operative Gastro-intestinal - Cancer, colon/rectal",,,,,,,,listitems,32,32.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,53.0,"Non-operative Gastro-intestinal - Cancer, esophageal",,,,,,,,listitems,4,4.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,54.0,"Non-operative Gastro-intestinal - Cancer, other GI",,,,,,,,listitems,5,5.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,56.0,"Non-operative Gastro-intestinal - Cancer, stomach",,,,,,,,listitems,7,7.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,57.0,Non-operative Gastro-intestinal - Cholangitis,,,,,,,,listitems,34,34.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,59.0,"Non-operative Gastro-intestinal - Encephalopathy, hepatic",,,,,,,,listitems,10,10.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,60.0,Non-operative Gastro-intestinal - GI Abscess/cyst,,,,,,,,listitems,30,30.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,61.0,"Non-operative Gastro-intestinal - GI medical, other",,,,,,,,listitems,133,133.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,62.0,Non-operative Gastro-intestinal - GI Obstruction,,,,,,,,listitems,9,9.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,63.0,Non-operative Gastro-intestinal - GI Perforation/rupture,,,,,,,,listitems,215,215.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,64.0,Non-operative Gastro-intestinal - GI Vascular insufficiency,,,,,,,,listitems,6,6.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,65.0,"Non-operative Gastro-intestinal - Hemorrhage, intra/retroperitoneal",,,,,,,,listitems,11,11.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,66.0,"Non-operative Gastro-intestinal - Hepatic failure, acute",,,,,,,,listitems,62,62.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,67.0,Non-operative Gastro-intestinal - Inflammatory bowel disease,,,,,,,,listitems,6,6.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,68.0,Non-operative Gastro-intestinal - Pancreatitis,,,,,,,,listitems,346,346.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,69.0,Non-operative Gastro-intestinal - Peritonitis,,,,,,,,listitems,45,45.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,70.0,"Non-operative Gastro-intestinal - Ulcer disease, peptic",,,,,,,,listitems,1,1.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,71.0,"Non-operative genitourinary - Genitourinary medical, other",,,,,,,,listitems,64,64.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,72.0,"Non-operative genitourinary - Hemorrhage, postpartum (female)",,,,,,,,listitems,11,11.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,74.0,Non-operative genitourinary - Pre-eclampsia/eclampsia (female),,,,,,,,listitems,4,4.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,75.0,Non-operative genitourinary - Renal bleeding,,,,,,,,listitems,5,5.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,76.0,"Non-operative genitourinary - Renal failure, acute",,,,,,,,listitems,258,258.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,77.0,Non-operative genitourinary - Renal infection/abscess,,,,,,,,listitems,85,85.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,78.0,"Non-operative genitourinary - Renal neoplasm, cancer",,,,,,,,listitems,1,1.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,79.0,Non-operative genitourinary - Renal obstruction,,,,,,,,listitems,32,32.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,80.0,Non-operative hematological - Anemia,,,,,,,,listitems,8,8.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,82.0,Non-operative hematological - Coagulopathy,,,,,,,,listitems,29,29.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,83.0,"Non-operative hematological - Hematologic medical, other",,,,,,,,listitems,87,87.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,84.0,"Non-operative hematological - Leukemia, acute lymphocytic",,,,,,,,listitems,59,59.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,85.0,"Non-operative hematological - Leukemia, acute myelocytic",,,,,,,,listitems,134,134.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,86.0,"Non-operative hematological - Leukemia, chronic lymphocytic",,,,,,,,listitems,49,49.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,87.0,"Non-operative hematological - Leukemia, chronic myelocytic",,,,,,,,listitems,13,13.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,88.0,"Non-operative hematological - Leukemia, other",,,,,,,,listitems,11,11.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,89.0,"Non-operative hematological - Lymphoma, Hodgkins",,,,,,,,listitems,9,9.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,90.0,"Non-operative hematological - Lymphoma, non-Hodgkins",,,,,,,,listitems,23,23.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,91.0,Non-operative hematological - Neutropenia,,,,,,,,listitems,60,60.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,92.0,Non-operative hematological - Pancytopenia,,,,,,,,listitems,60,60.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,93.0,Non-operative hematological - Sickle cell crisis,,,,,,,,listitems,1,1.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,94.0,Non-operative metabolic - Acid-base electrolyte disturbance,,,,,,,,listitems,120,120.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,97.0,Non-operative metabolic - Diabetic hyperglycemic hyperosmolar nonketotic coma (HHNC),,,,,,,,listitems,10,10.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,98.0,Non-operative metabolic - Diabetic ketoacidosis,,,,,,,,listitems,86,86.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,100.0,Non-operative metabolic - Hyperthermia,,,,,,,,listitems,3,3.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,101.0,Non-operative metabolic - Hyperthyroid storm/crisis,,,,,,,,listitems,39,39.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,102.0,Non-operative metabolic - Hypoglycemia,,,,,,,,listitems,42,42.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,103.0,Non-operative metabolic - Hypothermia,,,,,,,,listitems,17,17.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,105.0,"Non-operative metabolic - Metabolic/endocrine medical, other",,,,,,,,listitems,156,156.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,108.0,"Non-operative musculo-skeletal - Arthritis, septic",,,,,,,,listitems,6,6.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,110.0,Non-operative musculo-skeletal - Cellulitis and localized soft tissue infections,,,,,,,,listitems,75,75.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,113.0,"Non-operative musculo-skeletal - Musculoskeletal medical, other",,,,,,,,listitems,14,14.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,118.0,"Non-operative neurologic - Abscess, neurologic",,,,,,,,listitems,4,4.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,120.0,"Non-operative neurologic - Coma/change in level of consciousness (for hepatic see GI, for diabetic see",,,,,,,,listitems,245,245.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,121.0,"Non-operative neurologic - CVA, cerebrovascular accident/stroke",,,,,,,,listitems,186,186.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,122.0,Non-operative neurologic - Drug withdrawal,,,,,,,,listitems,13,13.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,123.0,Non-operative neurologic - Encephalitis,,,,,,,,listitems,97,97.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,124.0,Non-operative neurologic - Encephalopathies (excluding hepatic),,,,,,,,listitems,18,18.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,125.0,Non-operative neurologic - Guillian-Barre syndrome,,,,,,,,listitems,143,143.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,126.0,"Non-operative neurologic - Hematoma, epidural",,,,,,,,listitems,63,63.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,127.0,"Non-operative neurologic - Hematoma, subdural",,,,,,,,listitems,151,151.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,128.0,"Non-operative neurologic - Hemorrhage/hematoma, intracranial",,,,,,,,listitems,403,403.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,129.0,"Non-operative neurologic - Hydrocephalus, obstructive",,,,,,,,listitems,2,2.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,130.0,Non-operative neurologic - Meningitis,,,,,,,,listitems,84,84.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,131.0,Non-operative neurologic - Myasthenia gravis,,,,,,,,listitems,34,34.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,132.0,"Non-operative neurologic - Neoplasm, neurologic",,,,,,,,listitems,60,60.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,133.0,"Non-operative neurologic - Neurologic medical, other",,,,,,,,listitems,262,262.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,134.0,"Non-operative neurologic - Neuromuscular medical, other",,,,,,,,listitems,15,15.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,135.0,Non-operative neurologic - Nontraumatic coma due to anoxia/ischemia,,,,,,,,listitems,8,8.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,136.0,"Non-operative neurologic - Overdose, alcohols (bethanol, methanol, ethylene glycol)",,,,,,,,listitems,25,25.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,137.0,"Non-operative neurologic - Overdose, analgesic (aspirin, cetaminophen)",,,,,,,,listitems,7,7.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,138.0,"Non-operative neurologic - Overdose, antidepressants (cyclic, lithium)",,,,,,,,listitems,42,42.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,139.0,"Non-operative neurologic - Overdose, other toxin, poison or drug",,,,,,,,listitems,61,61.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,140.0,"Non-operative neurologic - Overdose, sedatives, hypnotics, antipsychotics, benzodiazepines",,,,,,,,listitems,111,111.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,141.0,"Non-operative neurologic - Overdose, street drugs (opiates, cocaine, amphetamine)",,,,,,,,listitems,86,86.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,142.0,"Non-operative neurologic - Poisoning, carbon monoxide, arsenic, cyanide",,,,,,,,listitems,1,1.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,143.0,Non-operative neurologic - Seizures (primary-no structural brain disease),,,,,,,,listitems,226,226.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,144.0,Non-operative neurologic - Subarachnoid hemorrhage/arteriovenous malformation,,,,,,,,listitems,14,14.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,145.0,Non-operative neurologic - Subarachnoid hemorrhage/intracranial aneurysm,,,,,,,,listitems,24,24.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,146.0,"Non-operative respiratory - Apnea, sleep",,,,,,,,listitems,20,20.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,147.0,"Non-operative respiratory - ARDS-adult respiratory distress syndrome, non-cardiogenic pulmonary edema",,,,,,,,listitems,97,97.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,148.0,"Non-operative respiratory - Arrest, respiratory (without cardiac arrest)",,,,,,,,listitems,86,86.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,149.0,Non-operative respiratory - Asthma,,,,,,,,listitems,25,25.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,150.0,Non-operative respiratory - Atelectasis,,,,,,,,listitems,130,130.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,151.0,"Non-operative respiratory - Cancer, laryngeal",,,,,,,,listitems,48,48.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,152.0,"Non-operative respiratory - Cancer, lung",,,,,,,,listitems,76,76.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,153.0,"Non-operative respiratory - Cancer, oral",,,,,,,,listitems,3,3.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,154.0,"Non-operative respiratory - Effusions, pleural",,,,,,,,listitems,242,242.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,155.0,"Non-operative respiratory - Embolus, pulmonary",,,,,,,,listitems,302,302.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,156.0,Non-operative respiratory - Emphysema/bronchitis,,,,,,,,listitems,277,277.0
18671,NICE APACHEIV diagnosen,,,,,NICE APACHEIV diagnosen,709,NICE - Apache,,,,0.0,157.0,"Non-operative respiratory - Hemorrhage/hemoptysis, pulmonary",,,,,,,,listitems,133,133.0
